Flags,Pack,Image,Author,Difficulty,English,Spanish,German,French,Netherlands,Italian,Russian,Portuguese,Swedish,Danish,Norwegian,Finnish,Turkish,Polish,Greek,Czech,Lithuanian,Latvian,Estonian,Korean,Hungarian
,2,DIAGNOSIS.JPG,Flytosky11,2,DIAGNOSIS,DIAGNÓSTICO,DIAGNOSE,DIAGNOSTIC,DIAGNOSE,DIAGNOSI,ДИАГНОЗ,,DIAGNOS,DIAGNOSE,DIAGNOSE,DIAGNOOSI,,DIAGNOZA,ΔΙΑΓΝΩΣΗ,DIAGNÓZA,DIAGNOZĖ,,,,DIAGNÓZIS
,2,DIAMOND.JPG,Kentannenbaum,1,DIAMOND,DIAMANTE,DIAMANT,DIAMANT,DIAMANT,DIAMANTE,БРИЛЛИАНТ,,DIAMANT,DIAMANT,DIAMANT,TIMANTTI,,DIAMENT,ΔΙΑΜΑΝΤΙ,DIAMANT,DEIMANTAS,,,,GYÉMÁNT
,2,DIETITIAN.JPG,Jrcasas,2,DIETITIAN,NUTRICIONISTA,DIÄTASSISTENT,DIÉTÉTICIEN,DIËTIST,DIETISTA,ДИЕТОЛОГ,,DIETIST,KOSTVEJLEDER,KOSTVEJLEDER,DIETEETIKKO,,DIETETYK,ΔΙΑΙΤΟΛΟΓΟΣ,DIETOLOG,DIETOLOGAS,,,,DIETETIKUS
,2,DIODE.JPG,Chris  Davis (Coolcat55),3,DIODE,DIODO,DIODE,DIODE,DIODE,DIODO,ДИОД,,DIOD,DIODE,DIODE,DIODI,,DIODA,ΔΙΟΔΟΣ,DIODA,DIODAS,,,,DIÓDA
,2,DIPLODOCUS.JPG,Caesarone,4,DIPLODOCUS,DIPLODOCUS,DIPLODOCUS,DIPLODOCUS,DIPLODOCUS,DIPLODOCO,ДИПЛОДОК,,DIPLODOCUS,DIPLODOCUS,DIPLODOCUS,DIPLODOCUS,,DIPLODOK,ΔΙΠΛΟΔΟΚΟΣ,DIPLODOCUS,DIPLODOKAS,,,,DIPLODOCUS
,2,DIRECTORY.JPG,Gummy231,2,DIRECTORY,LISTÍN,VERZEICHNIS,ANNUAIRE,ADRESBOEK,ELENCO,СПРАВОЧНИК,,KATALOG,TELEFONBOG,TELEFONBOG,HAKEMISTO,,KATALOG,ΚΑΤΑΛΟΓΟΣ,REJSTŘÍK,KATALOGAS,,,,TELEFONKÖNYV
,2,DISAGREEMENT.JPG,Diego Vito Cervo (Diego.cervo),2,DISAGREEMENT,DESACUERDO,STREIT,DÉSACCORD,MENINGSVERSCHIL,DISSENSO,РАЗНОГЛАСИЯ,,TVIST,UENIGHED,UENIGHED,ERIMIELISYYS,,KŁÓTNIA,ΔΙΑΦΩΝΙΕΣ,NESHODA,NESUTIKIMAS,,,,VITA
,2,DISCOUNT.JPG,Robertds,2,DISCOUNT,DESCUENTO,RABATT,PROMOTIONS,KORTING,SCONTO,СКИДКА,,RABATT,RABAT,RABAT,ALENNUS,,RABAT,ΕΚΠΤΩΣΗ,SLEVA,NUOLAIDA,,,,LEÁRAZÁS
,2,DIVER (vodolaz).JPG,Planctonvideo,1,DIVER,BUZO,TAUCHER,PLONGEUR,DUIKER,SOMMOZZATORE,ВОДОЛАЗ,,DYKNING,DYKKER,DYKKER,LAITESUKELTAJA,,PŁETWONUREK,ΔΥΤΗΣ,POTÁPĚČ,NARAS,,,,BÚVÁR
,2,DIVING_BOARD.JPG,Wellphotos,1,DIVING BOARD,TRAMPOLÍN,SPRUNGBRETT,PLONGEOIR,DUIKPLANK,TRAMPOLINO,ТРАМПЛИН,,TRAMPOLIN,VIPPE,VIPPE,PONNAHDUSLAUTA,,ODSKOCZNIA,ΡΑΜΠΑ ΚΑΤΑΔΥΣΕΩΝ,SKOKANSKÉ PRKNO,TRAMPLINAS,,,,UGRÓDESZKA
,2,DOCK.JPG,Scionxy,2,DOCK,MUELLE,DOCK,DOCK,DOK,PORTO,ДОК,,HAMN,HAVN,HAVN,SATAMA,,DOK,ΠΡΟΒΛΗΤΑ,LODĚNICE,PRIEPLAUKA,,,,KIKÖTŐ
,2,DOLLAR.JPG,Jrcasas,1,DOLLAR,DÓLAR,DOLLAR,DOLLAR,DOLLAR,DOLLARO,ДОЛЛАР,,DOLLAR,DOLLAR,DOLLAR,DOLLARI,,DOLAR,ΔΟΛΑΡΙΟ,DOLAR,DOLERIS,,,,DOLLÁR
,2,DONUT.JPG,Igor Kovalchuk (Igorkovalchuk),1,DONUT,DONUT,DONUT,BEIGNET,DONUT,CIAMBELLA,ПОНЧИК,,DOUGHNUT,DONUT,DONUT,DONITSI,,PĄCZEK,ΝΤΟΝΑΤ,KOBLIHA,SPURGOS,,,,FÁNK
,2,DOOR_BOLT.JPG,Tracy Hebden (Quayside),2,DOOR BOLT,CERROJO,TÜRRIEGEL,VERROU,DEURSCHUIF,CATENACCIO,ЩЕКОЛДА,,SKJUTLÅS,DØRBOLT,DØRBOLT,SALPA,,ZASUWA,ΜΠΟΥΛΟΝΙ ΠΟΡΤΑΣ,ZÁPADKA,DURŲ SKLĄSTIS,,,,AJTÓRETESZ
,2,DOUBLE.JPG,Foodio,2,DOUBLE,DOBLE,DOUBLE,DOUBLE,DUBBEL,DOPPIO,ДВОЙНОЙ,,DUBBEL,DOBBELT,DOBBELT,TUPLA,,PODWÓJNY,ΔΙΠΛΟ,DVOJITÝ,DVIGUBAS,,,,DUPLA
,2,DOUBT.JPG,Alphaspirit,2,DOUBT,DUDA,ZWEIFEL,DOUTER,TWIJFEL,DUBBIO,СОМНЕНИЕ,,TVIVEL,TVIVL,TVIVL,EPÄVARMUUS,,WĄTPLIWOŚCI,ΑΜΦΙΒΟΛΙΑ,POCHYBNOST,ABEJONĖ,,,,KÉTSÉG
,2,DRILLING.JPG,Daniel Villeneuve (Danomyte),1,DRILLING,PERFORACIÓN,BOHRER,FORER,BOREN,TRIVELLARE,БУРЕНИЕ,,BORRA,BORING,BORING,PORAUS,,WIERCENIE,ΓΕΩΤΡΗΣΕΙΣ,VRTÁNÍ,GRĘŽIMAS,,,,FÚRÁS
,2,DRIZZLE.JPG,Mtoumbev,2,DRIZZLE,LLOVIZNA,NIESEL,BRUINE,MOTREGEN,PIOGGERELLA,МОРОСЬ,,SMÅREGNA,STØVREGN,STØVREGN,TIHKUSADE,,MŻAWKA,ΨΙΛΟΒΡΟΧΟ,MRHOLENÍ,DULKSNA,,,,SZITÁLÁS
,2,DRONE (insect).JPG,Orionmystery,3,DRONE,ZÁNGANO,DRONE,FAUX-BOURDON,DAR,FUCO,ТРУТЕНЬ,,DRÖNARE,DRONE,DRONE,KUHNURI,,TRUTEŃ,DRΟΝΕ,TRUBEC,ZVIMBESYS,,,,DRÓN
,2,DRONE (device).JPG,Bidouze Stéphane (Smithore),1,DRONE,VEHÍCULO NO TRIPULADO,DRONE,DRONE,DAR,DRONE,ДРОН,,DRÖNARE,DRONE,DRONE,LENNOKKI,,DRON,ΚΗΦΗΝΑΣ,BEZPILOTNÍ,TRANAS,,,,HERE (ROVAR)
,2,DUNLOP.JPG,Leonidtit,3,DUNLOP,VÁLVULA,GUMMIREIFEN,DUNLOP,DUNLOP,GOMMA,НИППЕЛЬ,,DUNLOP,DUNLOP,DUNLOP,VENTTIILI,,OPONA,DUΝLΟΡ,DUNLOP,NIPELIS,,,,DUNLOP
,2,DUVET.JPG,Julija Sapic (Yulia),3,DUVET,EDREDÓN,DAUNE,COUETTE,DEKBED,PIUMONE,ОДЕЯЛО,,TÄCKE,DYNE,DYNE,PEITTO,,KOŁDRA,ΠΑΠΛΩΜΑ,POKRÝVKA,PŪKINĖ,,,,PAPLAN
,2,EBB.JPG,Prillfoto,2,EBB,REFLUJO,EBBE,REFLUX,EB,RIFLUSSO,ОТЛИВ,,EBB,EBBE,EBBE,LASKUVESI,,ODPŁYW,ΑΜΠΩΤΗ,ODLIV,ATOSLŪGIS,,,,APÁLY
,2,ECLAIR.JPG,Ericlefrancais,2,ECLAIR,PASTELITO,ECLAIR,ÉCLAIR,ECLAIR,PASTICCINO,ЭКЛЕР,,GRÄDDBAKELSE,ECLAIR,ECLAIR,ECLAIR,,EKLER,ΕΚΛΕΡ,ZÁKUSEK,EKLERAS,,,,EKLER-FÁNK
,2,EDGING.JPG,Katyamaximenko,2,EDGING,PUNTILLA,EINFASSUNG,LISERÉ,RAND,ORLARE,ОКАНТОВКА,,BÅRD,KANTNING,KANTNING,REUNUSTUS,,OBSZYCIE,ΜΠΟΡΝΤΟΥΡΑ,LEMOVÁNÍ,KRAŠTAS,,,,SZEGÉS
,2,EEL.JPG,Deborah Coles (Debycoles),1,EEL,ANGUILA,AAL,ANGUILLE,AAL,ANGUILLA,УГОРЬ,,ÅL,ÅL,ÅL,ANKERIAS,,WĘGORZ,ΧΕΛΙ,ÚHOŘ,SPUOGAI,,,,ANGOLNA
,2,EGG_WHITE.JPG,Stable400,2,EGG WHITE,CLARA,EIWEISS,BLANC D'ŒUF,EIWIT,ALBUME,БЕЛОК,,ÄGGVITA,ÆGGEHVIDE,ÆGGEHVIDE,VALKUAINEN,,BIAŁKO,ΑΣΠΡΑΔΙ ΑΥΓΟΥ,BÍLEK,BALTYMAS,,,,TOJÁSFEHÉRJE
,2,ELBOW.JPG,Alexey Poprotskiy (Remain5),2,ELBOW,CODO,ELLBOGEN,COUDE,ELLEBOOG,GOMITO,ЛОКОТЬ,,ARMBÅGE,ALBUE,ALBUE,KYYNÄRPÄÄ,,ŁOKIEĆ,ΑΓΚΩΝΑΣ,LOKET,ALKŪNĖ,,,,KÖNYÖK
,2,ELEMENT.JPG,Anna Penigina (Outline205),2,ELEMENT,ELEMENTO,ELEMENT,ÉLÉMENT,ELEMENT,ELEMENTO,ЭЛЕМЕНТ,,GRUNDÄMNE,GRUNDSTOF,GRUNDSTOF,ALKUAINE,,PIERWIASTEK,ΣΤΟΙΧΕΙΟ,PRVEK,ELEMENTAS,,,,KÉMIAI ELEM
,2,ENAMEL.JPG,Alexandr Mitiuc (Alexmit),3,ENAMEL,ESMALTE,ZAHNSCHMELZ,ÉMAIL,EMAIL,SMALTO,ЭМАЛЬ,,EMALJ,EMALJE,EMALJE,HAMMASKIILLE,,SZKLIWO,ΣΜΑΛΤΟ,SKLOVINA,EMALIS,,,,FOGZOMÁNC
,2,ENGRAVING.JPG,Dallaseventsinc,2,ENGRAVING,GRABADO,GRAVUR,GRAVURE,GRAVURE,INCISIONE,ГРАВЮРА,,GRAVYR,INDGRAVERING,INDGRAVERING,KAIVERROS,,GRAWERUNEK,ΧΑΡΑΚΤΙΚΗ,RYTINA,GRAVIRAVIMAS,,,,VÉSET
,2,ENTERTAINMENT.JPG,Vectomart,2,ENTERTAINMENT,ENTRETENIMIENTO,ENTERTAINMENT,DIVERTISSEMENTS,AMUSEMENT,INTRATTENIMENTO,РАЗВЛЕЧЕНИЕ,,UNDERHÅLLNING,UNDERHOLDNING,UNDERHOLDNING,VIIHDE,,ROZRYWKA,ΔΙΑΣΚΕΔΑΣΗ,ZÁBAVA,PRAMOGOS,,,,SZÓRAKOZÁS
,2,ENTRECOTE.JPG,Martiapunts,3,ENTRECOTE,ENTRECOT,ENTRECOTE,ENTRECÔTE,ENTRECOTE,BISTECCA,АНТРЕКОТ,,ENTRECOTE,ENTRECOTE,ENTRECOTE,VÄLIKYLJYS,,ANTRYKOT,ΑΝΤΡΕΚΟΤ,ROŠTĚNÁ,ANTREKOTAS,,,,BORDASZELET
,2,EPICENTER.JPG,Emicristea,2,EPICENTER,EPICENTRO,EPIZENTRUM,ÉPICENTRE,EPICENTRUM,EPICENTRO,ЭПИЦЕНТР,,EPICENTER,EPICENTRUM,EPICENTRUM,EPISENTRUMI,,EPICENTRUM,ΕΠΙΚΕΝΤΡΟ,EPICENTRUM,EPICENTRAS,,,,EPICENTRUM
,2,ERROR.JPG,Ratch0013,2,ERROR,ERROR,FEHLER,ERREUR,FOUT,ERRORE,ОШИБКА,,FEL,FEJL,FEJL,VIRHE,,BŁĄD,ΣΦΑΛΜΑ,CHYBA,KLAIDA,,,,HIBA
,2,ESPRESSO.JPG,Elena Schweitzer (Egal),1,ESPRESSO,EXPRESO,ESPRESSO,EXPRESSO,ESPRESSO,ESPRESSO,ЭСПРЕССО,,ESPRESSO,ESPRESSO,ESPRESSO,ESPRESSO,,ESPRESSO,ΕΣΠΡΕΣΣΟ,ESPRESSO,KAVA IŠ APARATO,,,,PRESSZÓKÁVÉ
,2,EURO.JPG,Jrcasas,1,EURO,EURO,EURO,EURO,EURO,EURO,ЕВРО,,EURO,EURO,EURO,EURO,,EURO,ΕΥΡΩ,EURO,EURAS,,,,EURÓ
,2,EVAPORATION.JPG,Wisky,2,EVAPORATION,EVAPORACIÓN,VERDAMPFUNG,ÉVAPORATION,VERDAMPING,EVAPORAZIONE,ИСПАРЕНИЕ,,AVDUNSTNING,FORDAMPNING,FORDAMPNING,HÖYRYSTYMINEN,,PAROWANIE,ΕΞΑΤΜΙΣΗ,VYPAŘOVÁNÍ,GARAVIMAS,,,,PÁROLGÁS
,2,EVENING.JPG,Marcin Winnicki (Frui),2,EVENING,VELADA,ABEND,SOIR,AVOND,SERA,ВЕЧЕР,,KVÄLL,AFTEN,AFTEN,ILTA,,WIECZÓR,ΑΠΟΓΕΥΜΑ,VEČER,VAKARAS,,,,ESTE
,2,EXCHANGE.JPG,Pancaketom,1,EXCHANGE,INTERCAMBIO,TAUSCHEN,ÉCHANGE,OMWISSELEN,CAMBIO VALUTA,ОБМЕН,,VÄXLING,VEKSLING,VEKSLING,VAIHTO,,WYMIANA,ΑΝΤΑΛΛΑΓΗ,VÝMĚNA,APSIKEITIMAS,,,,PÉNZVÁLTÁS
,2,EXCITEMENT.JPG,Mikael Damkier (Mikdam),2,EXCITEMENT,EMOCIÓN,AUFREGUNG,EXCITATION,OPWINDING,TIFO,АЗАРТ,,SPÄNNING,BEGEJSTRING,BEGEJSTRING,KIIHTYMYS,,EMOCJE,ΕΝΘΟΥΣΙΑΣΜΟΣ,VZRUŠENÍ,AZARTAS,,,,IZGALOM
,2,EXERCYCLE.JPG,Nithid18,1,EXERCYCLE,BICICLETA ESTÁTICA,HOMETRAINER,VÉLO,EXERCYCLE,CYCLETTE,ТРЕНАЖЕР,,TRÄNINGSCYKEL,MOTIONSCYKEL,MOTIONSCYKEL,KUNTOPYÖRÄ,,PRZYRZĄD,ΕΧΕRCΥCLΕ,ROTOPED,TRENIRUOTĖ,,,,SZOBABICIKLI
,2,EXPENSIVE.JPG,Ariwasabi,2,EXPENSIVE,CARO,TEUER,CHER,DUUR,COSTOSO,ДОРОГОЙ,,DYR,DYR,DYR,KALLIS,,DROGI,ΑΚΡΙΒΟ,DRAHÝ,BRANGUS,,,,DRÁGA
,2,EXPERIMENT (chemical).JPG,Shotsstudio,2,EXPERIMENT,EXPERIMENTO,EXPERIMENT,EXPÉRIENCE,EXPERIMENT,CHIMICA,ОПЫТ,,FORSKNING,FORSØG,FORSØG,TESTI,,DOŚWIADCZENIE,ΠΕΙΡΑΜΑ,POKUS,EKSPERIMENTAS,,,,KÍSÉRLET
,2,EYEBROW.JPG,Subbotina,1,EYEBROW,CEJA,AUGENBRAUE,SOURCIL,WENKBRAUW,SOPRACCIGLIO,БРОВЬ,,ÖGONBRYN,ØJENBRYN,ØJENBRYN,KULMAKARVA,,BREW,ΦΡΥΔΙ,OBOČÍ,ANTAKIS,,,,SZEMÖLDÖK
,2,EYELET.JPG,Winai Tepsuttinun (Jumbi59),3,EYELET,OJAL,ÖSE,ŒILLET,OOGJE,OCCHIELLO,ЛЮВЕРС,,ÖLJETT,SNØREHUL,SNØREHUL,PUJOTUSREIKÄ,,OCZKO,ΚΡΙΚΟΣ,DÍRKA,KILPELĖ,,,,FŰZŐKARIKA
,2,EYELID.JPG,Vlue,2,EYELID,PÁRPADO,AUGENLID,PAUPIÈRE,OOGLID,PALPEBRA,ВЕКО,,ÖGONLOCK,ØJENLÅG,ØJENLÅG,SILMÄLUOMI,,POWIEKA,ΒΛΕΦΑΡΟ,VÍČKO,AKIES VOKAS,,,,SZEMHÉJ
,2,EYEPIECE.JPG,catiamadio,2,EYEPIECE,OCULAR,OKULAR,OCULAIRE,OCULAIR,OCULARE,ОКУЛЯР,,OKULAR,OKULAR,OKULAR,OKULAARI,,OKULAR,ΠΡΟΣΟΦΘΑΛΜΙΟ,OKULÁR,OKULIARAS,,,,OKULÁR
,2,EYESHADOW.JPG,Igor Gratzer (Iggyphoto),1,EYESHADOW,SOMBRA DE OJOS,LIDSCHATTEN,FARD,OOGSCHADUW,OMBRETTO,ТЕНИ,,ÖGONSKUGGA,ØJENSKYGGE,ØJENSKYGGE,LUOMIVÄRI,,CIEŃ DO POWIEK,ΣΚΙΑ ΜΑΤΙΩΝ,OČNÍ STÍN,AKIŲ ŠEŠĖLIAI,,,,SZEMHÉJFESTÉK
,2,FAITHFUL.JPG,Daniel Sroga (Dash),2,FAITHFUL,LEAL,TREU,FIDÈLE,TROUW,FEDELE,ВЕРНЫЙ,,TROGEN,TROFAST,TROFAST,USKOLLINEN,,WIERNY,ΠΙΣΤΟΣ,VĚRNÝ,IŠTIKIMAS,,,,HŰSÉGES
,2,FAN_BLADE.JPG,Dreamstime,2,FAN BLADE,ASPA,VENTILATORBLATT,PALE,VENTILATORBLAD,ELICA,ЛОПАСТЬ,,FLÄKTBLAD,VENTILATORVINGE,VENTILATORVINGE,SIIPI,,ŁOPATA,ΛΕΠΙΔΑ ΑΝΕΜΙΣΤΗΡΑ,LODNÍ ŠROUB,AŠMENYS,,,,VENTILÁTOR LAPÁTJA
,2,FARMER_CHEESE.JPG,Ukrphoto,1,FARMER CHEESE,QUESO CAMPESINO,HÜTTENKÄSE,FROMAGE FOUETTÉ,BOERENKAAS,FORMAGGIO,ТВОРОГ,,KVARG,FARMEROST,FARMEROST,MAALAISJUUSTO,,TWARÓG,ΑΓΡΟΤΙΚΟ ΤΥΡΙ,ČERSTVÝ SÝR,VARŠKĖ,,,,TÚRÓ
,2,FAULT.JPG,Vodoley1980,2,FAULT,FALLA,VERWERFUNG,FAILLE,BREUK,FAGLIA,РАЗЛОМ,,FÖRKASTNING,FORKASTNING,FORKASTNING,SIIRROS,,USKOK,ΕΛΑΤΤΩΜΑ,PUKLINA,POSLINKIS,,,,VETŐDÉS
,2,FELTING.JPG,Natallia Khlapushyna (Chamillewhite),3,FELTING,FIELTRO,FILZEN,FEUTRAGE,VERVILTEN,FELTRARE,ВАЛЯНИЕ,,TOVNING,FILTNING,FILTNING,HUOVUTUS,,FILCOWANIE,ΠΛΗΜΑΤΟΠΟΙΗΣΗ,PLSTĚNÍ,VĖLIMAS,,,,NEMEZELÉS
,2,FERN.JPG,Defess,2,FERN,HELECHO,FARN,FOUGÈRE,VARENS,FELCE,ПАПОРОТНИК,,ORMBUNKE,BREGNE,BREGNE,SANIAINEN,,PAPROĆ,ΦΤΕΡΗ,KAPRADÍ,PAPARTIS,,,,PÁFRÁNY
,2,FIBER_OPTICS.JPG,Denise Peillon (Brighton),3,FIBER OPTICS,FIBRA ÓPTICA,FASEROPTIK,FIBRE OPTIQUE,OPTISCHE VEZEL,FIBRE OTTICHE,СТЕКЛОВОЛОКНО,,FIBEROPTIK,FIBEROPTIK,FIBEROPTIK,KUITUOPTIIKKA,,ŚWIATŁOWÓD,ΟΠΤΙΚΕΣ ΙΝΕΣ,OPTICKÉ VLÁKNO,OPTINIS STIKLAS,,,,SZÁLOPTIKA
,2,FIBONACCI.JPG,Jamie Cross (Jamie_cross),3,FIBONACCI,FIBONACCI,FIBONACCI,FIBONACCI,FIBONACCI,FIBONACCI,ФИБОНАЧЧИ,,FIBONACCI,FIBONACCI,FIBONACCI,FIBONACCI,,FIBONACCI,ΦΙΜΠΟΝΑΤΣΙ,ZLATÝ ŘEZ,FIBONAČIS,,,,FIBONACCI
,2,FIELD.JPG,Dmitry Pichugin (Dmitryp),2,FIELD,CAMPO,PLATZ,CHAMP,VELD,CAMPO,ПОЛЕ,,FÄLT,BANE,BANE,KENTTÄ,,POLE,ΠΕΔΙΟ,POLE,LAUKAS,,,,PÁLYA
,2,FIGHTER.JPG,Dmytro Konstantynov (Konstantynov),2,FIGHTER,LUCHADOR,KÄMPFER,COMBATTANT,VECHTER,COMBATTENTE,БОРЕЦ,,SLAGSKÄMPE,BOKSER,BOKSER,OTTELIJA,,BOKSER,ΠΥΓΜΑΓΧΟΣ,BOJOVNÍK,KOVOTOJAS,,,,BOXOLÓ
,2,FILLING.JPG,Herzlinde Vancura (Clavusherzlinde545),2,FILLING,RELLENO,FÜLLUNG,GARNITURE,VULLEN,RIPIENO,НАЧИНКА,,FYLLNING,FYLD,FYLD,TÄYTE,,NADZIENIE,ΓΕΜΙΣΜΑ,PLNĚNÍ,PRIPILDYMAS,,,,TÖLTELÉK
,2,FILM_PROJECTOR.JPG,Sabphoto,2,FILM PROJECTOR,PROYECTOR,FILMPROJEKTOR,PROJECTEUR,FILMPROJECTOR,PROIETTORE,КИНОПРОЕКТОР,,FILMPROJEKTOR,FILMPROJEKTOR,FILMPROJEKTOR,PROJEKTORI,,PROJEKTOR,ΠΡΟΒΟΛΕΑΣ ΤΑΙΝΙΩΝ,PROMÍTAČKA,PROJEKTORIUS,,,,FILMVETÍTŐGÉP
,2,FILTER.JPG,Alkan2011,2,FILTER,FILTRO,FILTER,FILTRE,FILTER,FILTRO,ФИЛЬТР,,FILTER,FILTER,FILTER,SUODATIN,,FILTR,ΦΙΛΤΡΟ,FILTR,FILTRAS,,,,SZŰRŐBERENDEZÉS
,2,FIN.JPG,Mmeeds,1,FIN,ALETA,FLOSSE,NAGEOIRE,VIN,PINNA,ПЛАВНИК,,FENA,FINNE,FINNE,EVÄ,,PŁETWA,ΠΤΕΡΥΓΙΟ,PLOUTEV,PELEKAS,,,,USZONY
,2,FINCH.JPG,Seashell317,4,FINCH,PINZÓN,FINK,PINSON,VINK,FRINGUELLO,ЗЯБЛИК,,FINK,FINKE,FINKE,PEIPPO,,ZIARNOJAD,FΙΝCH,PĚNKAVA,KIKILIS,,,,PINTYŐKE
,2,FIR (2).JPG,(Span4ik),3,FIR,ABETO,KIEFER,SAPIN,SPAR,PIGNE,ПИХТА,,TALL,GRAN,GRAN,KUUSENOKSA,,JODŁA,ΣΠΙΝΟΣ,BOROVICE,KĖNIS,,,,FENYŐ
,2,FIRE_HOSE.JPG,Robert Zehetmayer (Bertl123),3,FIRE HOSE,MANGUERA,LÖSCHSCHLAUCH,LANCE,BRANDSLANG,ANTINCENDIO,БРАНДСПОЙТ,,BRANDSLANG,BRANDSLANGE,BRANDSLANGE,PALOSUUTIN,,SIKAWKA,ΜΑΝΙΚΑ ΠΥΡΟΣΒΕΣΤΙΚΗΣ,POŽÁRNÍ HADICE,ŽARNA,,,,TŰZOLTÓCSŐ
,2,FLAMENCO.JPG,Jrcasas,2,FLAMENCO,FLAMENCO,FLAMENCO,FLAMENCO,FLAMENCO,FLAMENCO,ФЛАМЕНКО,,FLAMENCO,FLAMENCO,FLAMENCO,FLAMENCO,,FLAMENCO,ΦΛΑΜΕΝΚΟ,FLAMENCO,FLAMENKO,,,,FLAMENCO
,2,FLAP.JPG,Geoffrey Kuchera (Gkuchera),2,FLAP,ALETEO,FLATTERN,BATTEMENT,FLAP,SBATTERE,ВЗМАХ,,FLAXA,FLAP,FLAP,SIIVENISKU,,TRZEPOT,ΦΤΕΡΟΥΓΙΣΜΑ,MÁVNUTÍ,PLASNOJIMAS,,,,CSAPKODÁS
,2,FLASK.JPG,Aleksey Bakaleev (Bakalusha),1,FLASK,PETACA,FLÄSCHCHEN,FLASQUE,FLACON,FIASCHETTA,ФЛЯГА,,PLUNTA,LOMMELÆRKE,LOMMELÆRKE,TASKUMATTI,,PIERSIÓWKA,ΦΛΑΣΚΑ,PLACATKA,FLAKONAS,,,,FLASKA
,2,FLAT_SYMBOL.JPG,Marilyn Volan (Marilynv),3,FLAT SYMBOL,BEMOL,SYMBOL,BÉMOL,SYMBOLEN,BEMOLLE,БЕМОЛЬ,,SÄNKNING,MOLSYMBOL,MOLSYMBOL,ALENNUSMERKKI,,BEMOL,ΗΜΙΤΟΝΙΟ,BÉČKO,BEMOLIS,,,,LESZÁLLÍTÓJEL (KOTTA)
,2,FLEA.JPG,Sergejus Byckovskis (Jugas),2,FLEA,PULGA,FLOH,PUCE,VLO,PULCE,БЛОХА,,LOPPA,LOPPE,LOPPE,KIRPPU,,PCHŁA,ΨΥΛΛΟΣ,BLECHA,BLUSA,,,,BOLHA
,2,FLEECY.JPG,Alexander  Chelmodeev (Ichip),3,FLEECY,ABORREGADO,FLAUSCHIG,FLOCONNEUX,SCHAPENWOLK,SOFFICE,ПЕРИСТЫЕ,,MOLNIGT,LAMMESKYER,LAMMESKYER,YLÄPILVI,,CIRRUSY,ΧΝΟΥΔΩΤΟ,NADÝCHANÝ,PLUNKSNINIS,,,,FODROS FELHŐZET
,2,FLEXIBLE (elastic).JPG,Dvmsimages,2,FLEXIBLE,FLEXIBLE,BIEGSAM,SOUPLE,FLEXIBEL,ELASTICO,ЭЛАСТИЧНЫЙ,,BÖJBAR,BØJELIG,BØJELIG,JOUSTAVA,,ELASTYCZNY,ΕΥΕΛΙΚΤΗ,OHEBNÝ,LANKSTUS,,,,RUGALMAS
,2,FLIGHT.JPG,Yulan,2,FLIGHT,VUELO,FLUG,VOL,VLUCHT,VOLO,РЕЙС,,FLYG,FLYVNING,FLYVNING,LENTO,,LOT,ΠΤΗΣΗ,LET,SKRYDIS,,,,JÁRAT
,2,FLIP_FLOPS.JPG,Fantasista,2,FLIP FLOPS,CHANCLAS,FLIPFLOPS,TONGS,SLIPPERS,CIABATTE,ВЬЕТНАМКИ,,FLIPFLOPS,KLIPKLAPPER,KLIPKLAPPER,VARVASTOSSUT,,JAPONKI,ΣΑΓΙΟΝΑΡΕΣ,ŽABKY,SANDALAI,,,,FLIP-FLOP PAPUCS
,2,FLIPPERS.JPG,Georgiy Pashin (Fotovampir),1,FLIPPERS,ALETAS,FLOSSEN,PALMES,FLIPPERS,PINNE,ЛАСТЫ,,SIMFÖTTER,SVØMMEFØDDER,SVØMMEFØDDER,RÄPYLÄT,,PŁETWY,ΒΑΤΡΑΧΟΠΕΔΙΛΑ,PLOUTVE,PLAUKMENYS,,,,ÚSZÓLÁB
,2,FLOAT.JPG,Darkworx,2,FLOAT,BOYA,SCHWIMMER,FLOTTEUR,VLOTTER,GALLEGGIANTE,ПОПЛАВОК,,FLÖTE,FLYDER,FLYDER,KELLUKE,,PŁYWAK,ΦΛΟΤΕΡ,PLOVAT,PLŪDĖ,,,,ÚSZÓ
,2,FLOODGATE.JPG,Jantima14,3,FLOODGATE,COMPUERTA,SCHLEUSENTOR,PORTE D'ÉCLUSE,WERING,CHIUSA,ЗАТВОР,,DAMMLUCKA,SLUSEPORT,SLUSEPORT,SULKUPORTTI,,ŚLUZA,ΥΔΑΤΟΦΡΑΚΤΗΣ,STAVIDLO,ŽLIUŽAS,,,,ZSILIP
,2,FLOORING.JPG,Feverpitched,2,FLOORING,PARQUÉ,VERLEGEN,PARQUET,VLOER,PAVIMENTAZIONE,ЛАМИНАТ,,GOLVLÄGGNING,GULVBELÆGNING,GULVBELÆGNING,LATTIA-ASENNUS,,PODŁOGA,ΠΑΡΚΕ,PODLAHA,GRINDYS,,,,PADLÓZAT
,2,FLY (cloth).JPG,Tevfik Ozakat (Ozakat),2,FLY,BRAGUETA,HOSENSTALL,BRAGUETTE,RITS,CERNIERA,ШИРИНКА,,DRAGKEDJA,GYLP,GYLP,SEPALUS,,ROZPOREK,ΦΕΡΜΟΥΑΡ,POKLOPEC,MUSĖ,,,,SLICC
